,Rating,preprocessed_text
5992,1.0,bakery located prime location indranagar gachhibowli many good restaurant located lane center attraction food heard many people finally decided visit place enter bakery baking smell made hungry ordered paneer burger aloo tikki burger giving order thought see kind bakery product muffin rack saw muffin white fungus top disappointing change show case item got order aloo burger good paneer burger horrible spicy red chilly powder dusted mayonnaise mayo sweet happy service number chain hyderabad atlist maintain quality
5993,4.0,impressed batman cake delivered though never fan stuff except cooky cake made sheer perfection see pic calmly listened requirement budget friendly deal whereas famous outlet denied customized cake charged lot happy customer
5994,1.0,ordered mini veg pizza manchuria veg hot dog veg pizza bun machuria good wasnt hot gave kept veg pizza kind nice crispy veg pizza bun filling inside smelling worst life span veg hot dog bad filling bun totally bad experience working please improve quality
5995,3.0,good option bread use hot dog burger something improved burger bun thick patty filling time way oily pretty good dining area first floor place neat service pretty fast old brand catering twin city place always good option grab quick bite lip smacking pastry
5996,4.0,desi answer american kfc value money proposition got desi zing chicken burger tandoori chicken leg everything worth try
5997,3.0,neat clean ambiance small place worth visit took snack box office event try muffin amazing taste liked almost team time delivery dint happened little disappointing rest perfect
5998,3.0,ordered roll puff extremely average quality thou packing neat food inside give thee coz pocket friendly
5999,4.0,affordable accessible quick service outlet chandanagar kukatpally nagar experience satisfactory friend dragged place raining heavily one kind adventure vegetable burger friend vegetable samosa chicken roll eating burger anything dinner good enough go want bakery stuff lower price great vfm
6000,3.0,place quick round drink tried liit tequila sunrise along bunch chicken fish veg starter drink tequila sunrise stood distinct flavor liit standard one would recommend try chicken nazakath lived name juicy succulent piece place zomato gold offer happy hour every day till evening save
6001,5.0,visited clubbing section resturant must say ambience good visited lady bollywood night one nice dj could say coming drink lived upto expectation order chinken nazakat butter garlic prawn exotic tasty finding two good went ahead fish finger kalmi kabab good scale would say must visit enjoy
6002,4.0,went friend birthday celebration dj an sound system decent one thing noticed moved indoors rooftop staff quick transfer table veg white sauce pasta pretty good though biryani could improved little overall good experience kudos bar service polite staff
6003,4.0,good place come pal visited place couple time think place good ever visited post lunch looking forqard dropin evening good staff good food n ok ambiance small place good go
6004,5.0,ambience great food good service pretty fast drink expected pradhan appointed guy respectful fast delivering order
6005,2.0,loud music average food untrained staff sum place ordered veg hakka noodle pathetic one special pizza average ordering pizza staff know topping pizza dj playing wierd song loud
6006,2.0,overrated average food limited menu served cocktail alcohol content mocktails service also average served called upon arrival expect great experience
6007,2.0,place would visit menu limited cocktail got alcohol visited friday night totally disappointed crowd also good never visit would advice hyderabad got ton better option
6008,5.0,place hangout friend colleague match lover enjoy put live screening match rooftop loved ambience club ordered starter tasty best part staff behaved u politely loved alot thanks serving u polite way thanks alot
6009,5.0,hey place awesome best place hangout friend good offer good food located gachibowli city road recommended corporate couple
6010,5.0,pour house awesome rooftop bar im gachibowli went friday lady night jam packed dj awesome crowd keep good work guy lady lady night every wednesday friday sunday thats plus
6011,1.0,went quick catchup zomato gold drink showed lot restraint provide found food quality average service even average avoidable cost
6012,1.0,horrible really bad service slow dish review even part menu first time disappointment rated restaurant
6013,5.0,rooftop great place hang friend liit awesome white sauce pasta feel mark ambience great must visit
6014,5.0,amazing place exemplary service pradhan sunil bhaiya rooftop loved every moment palce dj amazing cost also okay expensive
6015,5.0,great food best price great ambience great service starter awesome variety option mocktails drink cheap
6016,2.0,place music good food tasteless upto quality service better noticed crew busy seat floor pleasant experience first time visitor
6017,4.0,enjoy drink full starter veg non veg rooftop ambience really good chicken chicken pakoda crispy corn good
6018,4.0,good food barbeque chicken spicy though liked much also ordered chicken popcorn felt tasteless place service good
6019,5.0,good food drink good ambience good service loved drink food even better crowd little music quite good
6020,1.0,almost like want get food waited hour food got way ordered bbq veg pizza baked corn onion bread small portion size make worth ordered veg lasagna cancel end due coming reason
6021,4.0,awesome place waiter good behaviour dj awesome food also good ordered chicken kebab properly cooked yet soft
